season,week,celebrity_name,judge_percent,judge_rank,eliminated_this_week,estimated_fan_vote_share,rule_type,in_pred_bottom2,fan_rank_from_P,final_score_or_metric,final_rank,pred_eliminated_flag
27,4,Bobby Bones,0.086,9,0,0.1046865292209195,S3-27_percent,0,,0.1906865292209195,8,0
27,4,Joe Amabile,0.065,10,0,0.1176657362484901,S3-27_percent,0,,0.18266573624849008,9,0
27,5,Alexis Ren,0.131,1,0,0.1168656366935146,S3-27_percent,0,,0.2478656366935146,1,0
27,5,Juan Pablo Di Pace,0.131,1,0,0.106349264661282,S3-27_percent,0,,0.237349264661282,3,0
27,5,Milo Manheim,0.122,3,0,0.1168660035097778,S3-27_percent,0,,0.2388660035097778,2,0
27,5,DeMarcus Ware,0.117,4,0,0.1038620452142125,S3-27_percent,0,,0.2208620452142125,5,0
27,5,Mary Lou Retton,0.113,5,0,0.097230072903088,S3-27_percent,0,,0.21023007290308798,8,0
27,5,Evanna Lynch,0.108,6,0,0.1168657937936435,S3-27_percent,0,,0.2248657937936435,4,0
27,5,John Schneider,0.108,6,0,0.1082679144946489,S3-27_percent,0,,0.21626791449464888,6,0
27,5,Bobby Bones,0.095,8,0,0.1168656347947636,S3-27_percent,0,,0.2118656347947636,7,0
27,5,Joe Amabile,0.077,9,0,0.1168276339350689,S3-27_percent,0,,0.1938276339350689,9,1
27,6,Juan Pablo Di Pace,0.131,1,0,0.1033345173365639,S3-27_percent,0,,0.2343345173365639,4,0
27,6,Milo Manheim,0.131,1,0,0.1238209524624677,S3-27_percent,0,,0.2548209524624677,1,0
27,6,Evanna Lynch,0.127,3,0,0.123820692939351,S3-27_percent,0,,0.250820692939351,2,0
27,6,Alexis Ren,0.118,4,0,0.1238205712793748,S3-27_percent,0,,0.24182057127937479,3,0
27,6,DeMarcus Ware,0.114,5,0,0.0984099279859614,S3-27_percent,0,,0.21240992798596142,6,0
27,6,Mary Lou Retton,0.105,6,1,0.0851119099132155,S3-27_percent,0,,0.1901119099132155,9,1
27,6,Bobby Bones,0.096,7,0,0.1238205533343849,S3-27_percent,0,,0.21982055333438488,5,0
27,6,Joe Amabile,0.096,7,0,0.1107489648354649,S3-27_percent,0,,0.2067489648354649,7,0
27,6,John Schneider,0.083,9,0,0.1071119099132156,S3-27_percent,0,,0.1901119099132156,8,0
27,7,Evanna Lynch,0.136,1,0,0.1460210739164162,S3-27_percent,0,,0.2820210739164162,1,0
27,7,Milo Manheim,0.133,2,0,0.1460213450989131,S3-27_percent,0,,0.2790213450989131,2,0
27,7,Juan Pablo Di Pace,0.129,3,0,0.1065221665317134,S3-27_percent,0,,0.2355221665317134,5,0
27,7,Alexis Ren,0.126,4,0,0.1460210975335274,S3-27_percent,0,,0.27202109753352743,3,0
27,7,John Schneider,0.124,5,1,0.0983373441316091,S3-27_percent,0,,0.2223373441316091,6,0
27,7,Bobby Bones,0.122,6,0,0.1460209652855079,S3-27_percent,0,,0.2680209652855079,4,0
27,7,DeMarcus Ware,0.122,6,1,0.0967186633707037,S3-27_percent,0,,0.2187186633707037,8,1
27,7,Joe Amabile,0.108,8,0,0.114337344131609,S3-27_percent,0,,0.222337344131609,7,0
27,8,Juan Pablo Di Pace,0.186,1,1,0.1162285478085018,S3-27_percent,0,,0.3022285478085018,5,0
27,8,Alexis Ren,0.18,2,0,0.1905102649198757,S3-27_percent,0,,0.3705102649198757,1,0
27,8,Evanna Lynch,0.18,2,0,0.1905100026246591,S3-27_percent,0,,0.3705100026246591,2,0
27,8,Milo Manheim,0.171,4,0,0.1905101311957201,S3-27_percent,0,,0.3615101311957201,3,0
27,8,Joe Amabile,0.143,5,1,0.1217310483164578,S3-27_percent,0,,0.2647310483164578,6,1
27,8,Bobby Bones,0.14,6,0,0.1905100051347852,S3-27_percent,0,,0.33051000513478523,4,0
27,9,Evanna Lynch,0.26,1,0,0.2499998873413592,S3-27_percent,0,,0.5099998873413591,1,0
27,9,Milo Manheim,0.26,1,0,0.2499998679345056,S3-27_percent,0,,0.5099998679345056,2,0
27,9,Alexis Ren,0.247,3,0,0.250000320949482,S3-27_percent,0,,0.497000320949482,3,0
27,9,Bobby Bones,0.234,4,0,0.249999923774653,S3-27_percent,0,,0.483999923774653,4,1
28,1,James Van Der Beek,0.107,1,0,0.0825113332322628,S28+_bottom2,0,9.0,10.0,3,0
28,1,Hannah Brown,0.102,2,0,0.0886836755047948,S28+_bottom2,0,2.0,4.0,1,0
28,1,Lauren Alaina,0.096,3,0,0.0839388897467548,S28+_bottom2,0,7.0,10.0,3,0
28,1,Sailor Brinkley-Cook,0.091,4,0,0.080857300627889,S28+_bottom2,0,10.0,14.0,8,0
28,1,Karamo Brown,0.086,5,0,0.0858821948721702,S28+_bottom2,0,4.0,9.0,2,0
28,1,Mary Wilson,0.086,5,0,0.0737997626146262,S28+_bottom2,1,12.0,17.0,10,0
28,1,Ally Brooke,0.081,7,0,0.0858821020799187,S28+_bottom2,0,5.0,12.0,5,0
28,1,Kel Mitchell,0.081,7,0,0.0839389554901365,S28+_bottom2,0,6.0,13.0,7,0
28,1,Kate Flannery,0.076,9,0,0.0825129029047679,S28+_bottom2,0,8.0,17.0,10,0
28,1,Ray Lewis,0.076,9,0,0.0738001609600516,S28+_bottom2,1,11.0,20.0,12,1
28,1,Sean Spicer,0.061,11,0,0.0907015700664776,S28+_bottom2,0,1.0,12.0,5,0
28,1,Lamar Odom,0.056,12,0,0.0874911595349429,S28+_bottom2,0,3.0,15.0,9,0
28,2,Hannah Brown,0.11,1,0,0.0918903277509781,S28+_bottom2,0,2.0,3.0,1,0
28,2,Kate Flannery,0.096,2,0,0.0821094921904501,S28+_bottom2,0,8.0,10.0,3,0
28,2,Ally Brooke,0.091,3,0,0.0874830808847441,S28+_bottom2,0,5.0,8.0,2,0
28,2,James Van Der Beek,0.091,3,0,0.0821091047050584,S28+_bottom2,0,9.0,12.0,7,0
28,2,Kel Mitchell,0.091,3,0,0.0843951718469077,S28+_bottom2,0,7.0,10.0,3,0
28,2,Karamo Brown,0.087,6,0,0.0874851661111834,S28+_bottom2,0,4.0,10.0,3,0
28,2,Lauren Alaina,0.087,6,0,0.0843958028102616,S28+_bottom2,0,6.0,12.0,7,0
28,2,Sailor Brinkley-Cook,0.082,8,0,0.079440577751123,S28+_bottom2,0,10.0,18.0,10,0
28,2,Sean Spicer,0.073,9,0,0.0950308200379378,S28+_bottom2,0,1.0,10.0,3,0
28,2,Mary Wilson,0.068,10,1,0.067819744250464,S28+_bottom2,1,11.0,21.0,11,0
28,2,Ray Lewis,0.068,10,1,0.0678197441783688,S28+_bottom2,1,12.0,22.0,12,1
28,2,Lamar Odom,0.055,12,0,0.0900209773926797,S28+_bottom2,0,3.0,15.0,9,0
28,3,Ally Brooke,0.121,1,0,0.1031033105190549,S28+_bottom2,0,4.0,5.0,1,0
28,3,Kate Flannery,0.121,1,0,0.0925316658071143,S28+_bottom2,0,9.0,10.0,3,0
28,3,James Van Der Beek,0.116,3,0,0.0925325524612835,S28+_bottom2,0,8.0,11.0,5,0
28,3,Sailor Brinkley-Cook,0.116,3,0,0.0871886144987434,S28+_bottom2,1,10.0,13.0,8,0
28,3,Hannah Brown,0.106,5,0,0.1115868166434334,S28+_bottom2,0,2.0,7.0,2,0
28,3,Kel Mitchell,0.101,6,0,0.0970589481868579,S28+_bottom2,0,7.0,13.0,8,0
28,3,Lauren Alaina,0.101,6,0,0.0970602855019531,S28+_bottom2,0,6.0,12.0,7,0
28,3,Karamo Brown,0.081,8,0,0.1031039796585792,S28+_bottom2,0,3.0,11.0,5,0
28,3,Sean Spicer,0.076,9,0,0.1175387579827728,S28+_bottom2,0,1.0,10.0,3,0
28,3,Lamar Odom,0.061,10,0,0.0982950739088301,S28+_bottom2,1,5.0,15.0,10,1
28,4,Ally Brooke,0.113,1,0,0.1068709065201043,S28+_bottom2,0,3.0,4.0,2,0
28,4,Hannah Brown,0.113,1,0,0.1233874300893615,S28+_bottom2,0,2.0,3.0,1,0
28,4,Kel Mitchell,0.113,1,0,0.0948495182084428,S28+_bottom2,0,6.0,7.0,4,0
28,4,Lauren Alaina,0.113,1,0,0.0948502734099215,S28+_bottom2,0,5.0,6.0,3,0
28,4,Sailor Brinkley-Cook,0.11,5,0,0.074699463083009,S28+_bottom2,0,10.0,15.0,8,0
28,4,James Van Der Beek,0.099,6,0,0.0856967438127723,S28+_bottom2,0,8.0,14.0,7,0
28,4,Karamo Brown,0.099,6,0,0.1068708609485197,S28+_bottom2,0,4.0,10.0,5,0
28,4,Kate Flannery,0.092,8,0,0.0856948465280384,S28+_bottom2,1,9.0,17.0,9,0
28,4,Sean Spicer,0.074,9,0,0.1347493909351737,S28+_bottom2,0,1.0,10.0,5,0
28,4,Lamar Odom,0.071,10,1,0.0923305738693295,S28+_bottom2,1,7.0,17.0,9,1
28,5,Ally Brooke,0.126,1,0,0.1239166120403489,S28+_bottom2,0,4.0,5.0,1,0
28,5,James Van Der Beek,0.121,2,0,0.0810967362065113,S28+_bottom2,0,7.0,9.0,4,0
28,5,Kel Mitchell,0.121,2,0,0.0999555776931586,S28+_bottom2,0,5.0,7.0,3,0
28,5,Hannah Brown,0.116,4,0,0.1556503658439104,S28+_bottom2,0,2.0,6.0,2,0
28,5,Kate Flannery,0.112,5,0,0.081096503706087,S28+_bottom2,1,8.0,13.0,7,0
28,5,Sailor Brinkley-Cook,0.112,5,0,0.0575823715811862,S28+_bottom2,1,9.0,14.0,9,1
28,5,Lauren Alaina,0.107,7,0,0.0999548175892397,S28+_bottom2,0,6.0,13.0,7,0
28,5,Karamo Brown,0.098,8,0,0.12391744943369,S28+_bottom2,0,3.0,11.0,6,0
28,5,Sean Spicer,0.088,9,0,0.1768295730273832,S28+_bottom2,0,1.0,10.0,5,0
28,6,James Van Der Beek,0.118,1,0,0.0531543057832254,S28+_bottom2,0,8.0,9.0,2,0
28,6,Kate Flannery,0.118,1,0,0.0531553629064961,S28+_bottom2,0,7.0,8.0,1,0
28,6,Sailor Brinkley-Cook,0.118,1,1,4.202110882459544e-14,S28+_bottom2,1,9.0,10.0,5,0
28,6,Kel Mitchell,0.114,4,0,0.0921710847943312,S28+_bottom2,0,5.0,9.0,2,0
28,6,Lauren Alaina,0.114,4,0,0.0921710656736459,S28+_bottom2,1,6.0,10.0,5,1
28,6,Ally Brooke,0.11,6,0,0.1388180863393109,S28+_bottom2,0,3.0,9.0,2,0
28,6,Karamo Brown,0.11,6,0,0.1388180860553886,S28+_bottom2,0,4.0,10.0,5,0
28,6,Hannah Brown,0.105,8,0,0.1971667814028925,S28+_bottom2,0,2.0,10.0,5,0
28,6,Sean Spicer,0.092,9,0,0.2345452298556538,S28+_bottom2,0,1.0,10.0,5,0
28,7,Ally Brooke,0.134,1,0,0.136504517930065,S28+_bottom2,0,3.0,4.0,1,0
28,7,James Van Der Beek,0.134,1,0,0.0865839743401846,S28+_bottom2,0,7.0,8.0,4,0
28,7,Lauren Alaina,0.134,1,0,0.1127114812528901,S28+_bottom2,0,5.0,6.0,2,0
28,7,Hannah Brown,0.129,4,0,0.169960901555123,S28+_bottom2,0,2.0,6.0,2,0
28,7,Kel Mitchell,0.126,5,0,0.1115348711882627,S28+_bottom2,1,6.0,11.0,6,0
28,7,Karamo Brown,0.121,6,1,0.083717619659018,S28+_bottom2,1,8.0,14.0,8,1
28,7,Kate Flannery,0.119,7,0,0.1128556771996498,S28+_bottom2,0,4.0,11.0,6,0
28,7,Sean Spicer,0.104,8,0,0.1861309634068155,S28+_bottom2,0,1.0,9.0,5,0
28,8,James Van Der Beek,0.166,1,0,0.1133154469522636,S28+_bottom2,0,6.0,7.0,3,0
28,8,Hannah Brown,0.161,2,0,0.1725940012738979,S28+_bottom2,0,1.0,3.0,1,0
28,8,Ally Brooke,0.155,3,0,0.1526724965523385,S28+_bottom2,0,3.0,6.0,2,0
28,8,Kel Mitchell,0.155,4,0,0.1382283628880378,S28+_bottom2,0,5.0,9.0,4,0
28,8,Kate Flannery,0.135,5,1,0.1100727109436841,S28+_bottom2,1,7.0,12.0,7,0
28,8,Lauren Alaina,0.124,6,0,0.1411678964851979,S28+_bottom2,1,4.0,10.0,6,1
28,8,Sean Spicer,0.104,7,0,0.1719490887697812,S28+_bottom2,0,2.0,9.0,4,0
28,9,Ally Brooke,0.192,1,0,0.1768705831930513,S28+_bottom2,0,2.0,3.0,1,0
28,9,Kel Mitchell,0.177,2,0,0.1677284670312151,S28+_bottom2,0,4.0,6.0,3,0
28,9,James Van Der Beek,0.173,3,0,0.1324971570184449,S28+_bottom2,1,6.0,9.0,5,0
28,9,Hannah Brown,0.17,4,0,0.1896823897166236,S28+_bottom2,0,1.0,5.0,2,0
28,9,Lauren Alaina,0.168,5,0,0.1695786508509524,S28+_bottom2,0,3.0,8.0,4,0
28,9,Sean Spicer,0.12,6,1,0.1636427593996634,S28+_bottom2,1,5.0,11.0,6,1
28,10,Ally Brooke,0.215,1,0,0.2132656765649993,S28+_bottom2,0,2.0,3.0,1,0
28,10,Kel Mitchell,0.207,2,0,0.2067657651362644,S28+_bottom2,1,4.0,6.0,3,0
28,10,Hannah Brown,0.196,3,0,0.2224609118820538,S28+_bottom2,0,1.0,4.0,2,0
28,10,Lauren Alaina,0.196,3,0,0.2080769381581307,S28+_bottom2,0,3.0,6.0,3,0
28,10,James Van Der Beek,0.185,5,1,0.1494307111183921,S28+_bottom2,1,5.0,10.0,5,1
28,11,Ally Brooke,0.256,1,0,0.2505085589456753,S28+_bottom2,0,2.0,3.0,1,0
28,11,Kel Mitchell,0.252,2,0,0.245102253345026,S28+_bottom2,1,4.0,6.0,3,0
28,11,Hannah Brown,0.248,3,0,0.2581980637680062,S28+_bottom2,0,1.0,4.0,2,0
28,11,Lauren Alaina,0.244,4,0,0.2461911252973284,S28+_bottom2,1,3.0,7.0,4,1
29,1,Justina Machado,0.081,1,0,0.0670823214339614,S28+_bottom2,0,5.0,6.0,2,0
29,1,Skai Jackson,0.081,1,0,0.0671384209234452,S28+_bottom2,0,2.0,3.0,1,0
29,1,Kaitlyn Bristowe,0.077,3,0,0.0670823375420435,S28+_bottom2,0,4.0,7.0,4,0
29,1,Nev Schulman,0.077,3,0,0.067082344514362,S28+_bottom2,0,3.0,6.0,2,0
29,1,Monica Aldama,0.073,5,0,0.0667831087457375,S28+_bottom2,0,8.0,13.0,6,0
29,1,AJ McLean,0.069,6,0,0.0669655560965794,S28+_bottom2,0,6.0,12.0,5,0
29,1,Anne Heche,0.069,6,0,0.0663535127984691,S28+_bottom2,0,13.0,19.0,11,0
29,1,Jeannie Mai,0.069,6,0,0.0667831036800802,S28+_bottom2,0,9.0,15.0,9,0
29,1,Jesse Metcalfe,0.069,6,0,0.0666328200227566,S28+_bottom2,0,12.0,18.0,10,0
29,1,Johnny Weir,0.069,6,0,0.0669594049957513,S28+_bottom2,0,7.0,13.0,6,0
29,1,Veron Davis,0.065,11,0,0.0666820125187534,S28+_bottom2,0,11.0,22.0,12,0
29,1,Nelly,0.062,12,0,0.0672345849156398,S28+_bottom2,0,1.0,13.0,6,0
29,1,Chrishell Stause,0.05,13,0,0.0667380398681296,S28+_bottom2,0,10.0,23.0,13,0
29,1,Charles Oakley,0.046,14,0,0.0646738443998208,S28+_bottom2,1,15.0,29.0,14,0
29,1,Carole Baskin,0.042,15,0,0.0658085875444695,S28+_bottom2,1,14.0,29.0,14,1
29,2,Kaitlyn Bristowe,0.081,1,0,0.0673954281753229,S28+_bottom2,0,4.0,5.0,1,0
29,2,Justina Machado,0.077,2,0,0.0673954104077735,S28+_bottom2,0,5.0,7.0,3,0
29,2,Nev Schulman,0.077,2,0,0.0673954370763567,S28+_bottom2,0,3.0,5.0,1,0
29,2,Jesse Metcalfe,0.073,4,0,0.0666097351266449,S28+_bottom2,0,12.0,16.0,8,0
29,2,AJ McLean,0.07,5,0,0.067191535827859,S28+_bottom2,0,6.0,11.0,5,0
29,2,Anne Heche,0.066,6,0,0.0661204044495866,S28+_bottom2,0,13.0,19.0,12,0
29,2,Chrishell Stause,0.066,6,0,0.0667938527117702,S28+_bottom2,0,10.0,16.0,8,0
29,2,Jeannie Mai,0.066,6,0,0.0668726681311077,S28+_bottom2,0,9.0,15.0,7,0
29,2,Johnny Weir,0.066,6,0,0.0671807948091357,S28+_bottom2,0,7.0,13.0,6,0
29,2,Nelly,0.066,6,0,0.0676610264244551,S28+_bottom2,0,1.0,7.0,3,0
29,2,Veron Davis,0.066,6,0,0.0666958229700832,S28+_bottom2,0,11.0,17.0,11,0
29,2,Carole Baskin,0.059,12,0,0.0651631613446111,S28+_bottom2,1,14.0,26.0,14,0
29,2,Monica Aldama,0.059,12,0,0.0668726708081149,S28+_bottom2,0,8.0,20.0,13,0
29,2,Charles Oakley,0.055,14,1,0.0631587440325415,S28+_bottom2,1,15.0,29.0,15,1
29,2,Skai Jackson,0.055,14,0,0.0674933077046363,S28+_bottom2,0,2.0,16.0,8,0
29,3,Johnny Weir,0.085,1,0,0.072004096587843,S28+_bottom2,0,7.0,8.0,3,0
29,3,Nev Schulman,0.085,1,0,0.07246991905264,S28+_bottom2,0,3.0,4.0,1,0
29,3,Kaitlyn Bristowe,0.082,3,0,0.0724699122935705,S28+_bottom2,0,4.0,7.0,2,0
29,3,Chrishell Stause,0.078,4,0,0.0711627587643418,S28+_bottom2,0,10.0,14.0,8,0
29,3,Jeannie Mai,0.078,4,0,0.0713342876434019,S28+_bottom2,0,9.0,13.0,5,0
29,3,Veron Davis,0.078,4,0,0.0709492975450492,S28+_bottom2,0,11.0,15.0,9,0
29,3,AJ McLean,0.075,7,0,0.0720274154069796,S28+_bottom2,0,6.0,13.0,5,0
29,3,Monica Aldama,0.075,7,0,0.0713342923195977,S28+_bottom2,0,8.0,15.0,9,0
29,3,Jesse Metcalfe,0.071,9,0,0.0707617350803726,S28+_bottom2,0,12.0,21.0,12,0
29,3,Justina Machado,0.068,10,0,0.0724699038238169,S28+_bottom2,0,5.0,15.0,9,0
29,3,Nelly,0.064,11,0,0.0730455167850105,S28+_bottom2,0,1.0,12.0,4,0
29,3,Skai Jackson,0.064,11,0,0.0726821628543331,S28+_bottom2,0,2.0,13.0,5,0
29,3,Anne Heche,0.053,13,0,0.0696937056993983,S28+_bottom2,1,13.0,26.0,13,0
29,3,Carole Baskin,0.043,14,1,0.0675949961436443,S28+_bottom2,1,14.0,28.0,14,1
29,4,Skai Jackson,0.093,1,0,0.0790672818212756,S28+_bottom2,0,2.0,3.0,1,0
29,4,Kaitlyn Bristowe,0.083,2,0,0.078594433019388,S28+_bottom2,0,5.0,7.0,3,0
29,4,AJ McLean,0.08,3,0,0.0776070993161751,S28+_bottom2,0,6.0,9.0,5,0
29,4,Johnny Weir,0.08,3,0,0.0775550191361519,S28+_bottom2,0,7.0,10.0,6,0
29,4,Justina Machado,0.08,3,0,0.0785944369424885,S28+_bottom2,0,3.0,6.0,2,0
29,4,Monica Aldama,0.08,3,0,0.0760562345052634,S28+_bottom2,0,8.0,11.0,7,0
29,4,Nev Schulman,0.08,3,0,0.0785944344469617,S28+_bottom2,0,4.0,7.0,3,0
29,4,Chrishell Stause,0.073,8,0,0.0756716057108625,S28+_bottom2,0,10.0,18.0,9,0
29,4,Veron Davis,0.073,8,0,0.0751925161819855,S28+_bottom2,0,11.0,19.0,10,0
29,4,Anne Heche,0.07,10,1,0.0723639735137022,S28+_bottom2,1,13.0,23.0,13,1
29,4,Jeannie Mai,0.07,10,0,0.0760562297582082,S28+_bottom2,0,9.0,19.0,10,0
29,4,Jesse Metcalfe,0.07,10,0,0.0747711260719803,S28+_bottom2,1,12.0,22.0,12,0
29,4,Nelly,0.07,10,0,0.0798756095755566,S28+_bottom2,0,1.0,11.0,7,0
29,5,Johnny Weir,0.101,1,0,0.0838996249816972,S28+_bottom2,0,7.0,8.0,4,0
29,5,Kaitlyn Bristowe,0.094,2,0,0.0861783101923863,S28+_bottom2,0,4.0,6.0,1,0
29,5,Monica Aldama,0.091,3,0,0.0805961285410855,S28+_bottom2,0,8.0,11.0,7,0
29,5,Nev Schulman,0.091,3,0,0.0861783015755898,S28+_bottom2,0,5.0,8.0,4,0
29,5,AJ McLean,0.084,5,0,0.0840140320820593,S28+_bottom2,0,6.0,11.0,7,0
29,5,Jeannie Mai,0.084,5,0,0.0805961267459883,S28+_bottom2,0,9.0,14.0,9,0
29,5,Justina Machado,0.084,5,0,0.0861783221584717,S28+_bottom2,0,3.0,8.0,4,0
29,5,Nelly,0.084,5,0,0.0889735354491436,S28+_bottom2,0,1.0,6.0,1,0
29,5,Skai Jackson,0.084,5,0,0.0872116635042817,S28+_bottom2,0,2.0,7.0,3,0
29,5,Veron Davis,0.073,10,0,0.0786826282507354,S28+_bottom2,1,11.0,21.0,10,0
29,5,Chrishell Stause,0.066,11,0,0.0797449104096477,S28+_bottom2,0,10.0,21.0,10,0
29,5,Jesse Metcalfe,0.066,11,1,0.0777464161089128,S28+_bottom2,1,12.0,23.0,12,1
29,6,AJ McLean,0.101,1,0,0.0913222481513704,S28+_bottom2,0,6.0,7.0,3,0
29,6,Justina Machado,0.101,1,0,0.0959352316164979,S28+_bottom2,0,3.0,4.0,1,0
29,6,Kaitlyn Bristowe,0.101,1,0,0.0959352104462301,S28+_bottom2,0,4.0,5.0,2,0
29,6,Monica Aldama,0.101,1,0,0.083960641368168,S28+_bottom2,0,8.0,9.0,5,0
29,6,Nev Schulman,0.097,5,0,0.0959351935702792,S28+_bottom2,0,5.0,10.0,6,0
29,6,Jeannie Mai,0.093,6,0,0.0839606413124911,S28+_bottom2,0,9.0,15.0,8,0
29,6,Chrishell Stause,0.09,7,0,0.0821119591027724,S28+_bottom2,1,10.0,17.0,10,0
29,6,Nelly,0.09,7,0,0.101840507915786,S28+_bottom2,0,1.0,8.0,4,0
29,6,Johnny Weir,0.082,9,0,0.0910773724371731,S28+_bottom2,0,7.0,16.0,9,0
29,6,Veron Davis,0.078,10,1,0.0797959552878225,S28+_bottom2,1,11.0,21.0,11,1
29,6,Skai Jackson,0.067,11,0,0.0981250387914088,S28+_bottom2,0,2.0,13.0,7,0
29,7,Nev Schulman,0.115,1,0,0.1087328500367093,S28+_bottom2,0,4.0,5.0,2,0
29,7,Johnny Weir,0.104,2,0,0.098689479481112,S28+_bottom2,0,7.0,9.0,5,0
29,7,Nelly,0.104,2,0,0.1207446498086877,S28+_bottom2,0,1.0,3.0,1,0
29,7,Skai Jackson,0.104,2,0,0.1080921424421423,S28+_bottom2,0,5.0,7.0,3,0
29,7,AJ McLean,0.1,5,0,0.0991995004700272,S28+_bottom2,0,6.0,11.0,6,0
29,7,Chrishell Stause,0.1,5,0,0.0797168916413586,S28+_bottom2,0,10.0,15.0,8,0
29,7,Justina Machado,0.1,5,0,0.1087328900291058,S28+_bottom2,0,2.0,7.0,3,0
29,7,Jeannie Mai,0.096,8,1,0.083679365105847,S28+_bottom2,1,8.0,16.0,9,0
29,7,Kaitlyn Bristowe,0.092,9,0,0.1087328690683612,S28+_bottom2,0,3.0,12.0,7,0
29,7,Monica Aldama,0.085,10,1,0.0836793619166484,S28+_bottom2,1,9.0,19.0,10,1
29,8,Johnny Weir,0.135,1,0,0.1148321749288551,S28+_bottom2,0,7.0,8.0,4,0
29,8,Nev Schulman,0.135,1,0,0.1349068870887109,S28+_bottom2,0,4.0,5.0,1,0
29,8,Justina Machado,0.131,3,0,0.1349069120313615,S28+_bottom2,0,2.0,5.0,1,0
29,8,Kaitlyn Bristowe,0.126,4,0,0.1349069008157681,S28+_bottom2,0,3.0,7.0,3,0
29,8,AJ McLean,0.122,5,0,0.1158650785227287,S28+_bottom2,0,6.0,11.0,6,0
29,8,Chrishell Stause,0.122,5,1,0.0751775725827627,S28+_bottom2,1,8.0,13.0,8,0
29,8,Skai Jackson,0.122,7,0,0.131140112060286,S28+_bottom2,1,5.0,12.0,7,1
29,8,Nelly,0.108,8,0,0.1582643619695267,S28+_bottom2,0,1.0,9.0,5,0
29,9,Johnny Weir,0.155,1,0,0.1164123963881994,S28+_bottom2,1,7.0,8.0,4,0
29,9,Kaitlyn Bristowe,0.155,1,0,0.1561425160168187,S28+_bottom2,0,4.0,5.0,1,0
29,9,Nev Schulman,0.15,3,0,0.1561425169069977,S28+_bottom2,0,3.0,6.0,2,0
29,9,Skai Jackson,0.15,3,0,0.1258974953503172,S28+_bottom2,0,5.0,8.0,4,0
29,9,Justina Machado,0.135,5,0,0.1561425199186537,S28+_bottom2,0,2.0,7.0,3,0
29,9,AJ McLean,0.13,6,1,0.1185017267954142,S28+_bottom2,1,6.0,12.0,7,1
29,9,Nelly,0.124,7,0,0.1707608286235989,S28+_bottom2,0,1.0,8.0,4,0
29,10,Kaitlyn Bristowe,0.172,1,0,0.1885335716662762,S28+_bottom2,0,3.0,4.0,2,0
29,10,Nev Schulman,0.172,1,0,0.1885335834790847,S28+_bottom2,0,2.0,3.0,1,0
29,10,Justina Machado,0.167,3,0,0.188533566481218,S28+_bottom2,0,4.0,7.0,3,0
29,10,Johnny Weir,0.164,4,1,0.1144665499513881,S28+_bottom2,1,6.0,10.0,6,1
29,10,Skai Jackson,0.164,4,1,0.1210452601367991,S28+_bottom2,1,5.0,9.0,5,0
29,10,Nelly,0.161,6,0,0.1988874682852337,S28+_bottom2,0,1.0,7.0,3,0
29,11,Justina Machado,0.253,1,0,0.2478398760796028,S28+_bottom2,1,4.0,5.0,3,0
29,11,Kaitlyn Bristowe,0.253,1,0,0.2478398794984058,S28+_bottom2,0,3.0,4.0,2,0
29,11,Nev Schulman,0.253,1,0,0.2478399089740212,S28+_bottom2,0,2.0,3.0,1,0
29,11,Nelly,0.241,4,0,0.2564803354479701,S28+_bottom2,1,1.0,5.0,3,1
30,1,JoJo Siwa,0.079,1,0,0.2511267385206243,S28+_bottom2,0,2.0,3.0,1,0
30,1,Amanda Kloots,0.077,2,0,0.0,S28+_bottom2,0,14.0,16.0,8,0
30,1,Suni Lee,0.077,2,0,1.6638997633323983e-06,S28+_bottom2,0,10.0,12.0,5,0
30,1,Melanie C,0.074,4,0,0.0822762202829589,S28+_bottom2,0,5.0,9.0,2,0
30,1,Kenya Moore,0.071,5,0,0.14123189597679,S28+_bottom2,0,4.0,9.0,2,0
30,1,Melora Hardin,0.071,5,0,5.379825441260065e-07,S28+_bottom2,0,11.0,16.0,8,0
30,1,Christine Chiu,0.068,7,0,8.370324576951824e-06,S28+_bottom2,0,8.0,15.0,7,0
30,1,Olivia Jade,0.068,7,0,0.0245840848805322,S28+_bottom2,0,6.0,13.0,6,0
30,1,Brian Austin Green,0.066,9,0,0.2744582101233705,S28+_bottom2,0,1.0,10.0,4,0
30,1,Cody Rigsby,0.066,9,0,0.0158123833721928,S28+_bottom2,0,7.0,16.0,8,0
30,1,Matt James,0.066,9,0,0.0,S28+_bottom2,1,14.0,23.0,14,0
30,1,"Mike ""The Miz"" Mizanin",0.066,9,0,7.91294073225299e-11,S28+_bottom2,0,12.0,21.0,12,0
30,1,Jimmie Allen,0.06,13,0,2.788433407312319e-06,S28+_bottom2,0,9.0,22.0,13,0
30,1,Iman Shumpert,0.057,14,0,1.8146862959716086e-11,S28+_bottom2,1,13.0,27.0,15,1
30,1,Martin Kove,0.036,15,0,0.2105088549640025,S28+_bottom2,0,3.0,18.0,11,0
30,2,Amanda Kloots,0.083,1,0,0.0,S28+_bottom2,0,14.0,15.0,10,0
30,2,JoJo Siwa,0.081,2,0,0.3026891880817939,S28+_bottom2,0,2.0,4.0,1,0
30,2,Melanie C,0.078,3,0,6.59811232029483e-07,S28+_bottom2,0,10.0,13.0,5,0
30,2,Suni Lee,0.073,4,0,0.0268645926857822,S28+_bottom2,0,6.0,10.0,3,0
